date,type,frontiere,valeur
2011-07-01,Importations,Toutes les frontières,-0.083567
2011-08-01,Importations,Toutes les frontières,-0.15189
2011-09-01,Importations,Toutes les frontières,-0.3019976575
2011-10-01,Importations,Toutes les frontières,-1.1145131385
2011-11-01,Importations,Toutes les frontières,-1.10608713
2011-12-01,Importations,Toutes les frontières,-0.859120799
2012-01-01,Importations,Toutes les frontières,-0.850746568
2012-02-01,Importations,Toutes les frontières,-3.858897417
2012-03-01,Importations,Toutes les frontières,-0.845688201
2012-04-01,Importations,Toutes les frontières,-0.9179451915
2012-05-01,Importations,Toutes les frontières,-0.3802104805
2012-06-01,Importations,Toutes les frontières,-0.201288
2012-07-01,Importations,Toutes les frontières,-0.4379
2012-08-01,Importations,Toutes les frontières,-0.377987653
2012-09-01,Importations,Toutes les frontières,-0.3577633705
2012-10-01,Importations,Toutes les frontières,-0.7140154015
2012-11-01,Importations,Toutes les frontières,-0.5557216165
2012-12-01,Importations,Toutes les frontières,-0.629531445
2013-01-01,Importations,Toutes les frontières,-1.015362655
2013-02-01,Importations,Toutes les frontières,-1.8009705895
2013-03-01,Importations,Toutes les frontières,-1.677724979
2013-04-01,Importations,Toutes les frontières,-0.9001643665
2013-05-01,Importations,Toutes les frontières,-0.1767531
2013-06-01,Importations,Toutes les frontières,-0.1209227
2013-07-01,Importations,Toutes les frontières,-0.1255005
2013-08-01,Importations,Toutes les frontières,-0.0688819
2013-09-01,Importations,Toutes les frontières,-0.250340756
2013-10-01,Importations,Toutes les frontières,-0.749797251
2013-11-01,Importations,Toutes les frontières,-1.6088947755
2013-12-01,Importations,Toutes les frontières,-1.9462143865
2014-01-01,Importations,Toutes les frontières,-0.7493531
2014-02-01,Importations,Toutes les frontières,-1.0665825
2014-03-01,Importations,Toutes les frontières,-0.9047704
2014-04-01,Importations,Toutes les frontières,-0.4181091
2014-05-01,Importations,Toutes les frontières,-0.113689
2014-06-01,Importations,Toutes les frontières,-0.0755582
2014-07-01,Importations,Toutes les frontières,-0.0060984
2014-08-01,Importations,Toutes les frontières,-0.0139232
2014-09-01,Importations,Toutes les frontières,-0.212043
2014-10-01,Importations,Toutes les frontières,-0.5767380685
2014-11-01,Importations,Toutes les frontières,-0.368197
2014-12-01,Importations,Toutes les frontières,-0.563729218
2015-01-01,Importations,Toutes les frontières,-0.91644031
2015-02-01,Importations,Toutes les frontières,-1.542588124
2015-03-01,Importations,Toutes les frontières,-0.7517480815
2015-04-01,Importations,Toutes les frontières,-0.496888414
2015-05-01,Importations,Toutes les frontières,-0.2311377
2015-06-01,Importations,Toutes les frontières,-0.3002705
2015-07-01,Importations,Toutes les frontières,-0.3241027
2015-08-01,Importations,Toutes les frontières,-0.1025007
2015-09-01,Importations,Toutes les frontières,-0.3165457
2015-10-01,Importations,Toutes les frontières,-0.5656171
2015-11-01,Importations,Toutes les frontières,-0.91518295
2015-12-01,Importations,Toutes les frontières,-1.2075396275
2016-01-01,Importations,Toutes les frontières,-1.9329543695
2016-02-01,Importations,Toutes les frontières,-1.7619148
2016-03-01,Importations,Toutes les frontières,-1.73967895
2016-04-01,Importations,Toutes les frontières,-1.4547455
2016-05-01,Importations,Toutes les frontières,-0.6695095
2016-06-01,Importations,Toutes les frontières,-0.2624612
2016-07-01,Importations,Toutes les frontières,-0.9562437
2016-08-01,Importations,Toutes les frontières,-1.154505
2016-09-01,Importations,Toutes les frontières,-1.4075673415
2016-10-01,Importations,Toutes les frontières,-2.6417018805
2016-11-01,Importations,Toutes les frontières,-2.9056798635
2016-12-01,Importations,Toutes les frontières,-3.0195689595
2017-01-01,Importations,Toutes les frontières,-3.2773566
2017-02-01,Importations,Toutes les frontières,-1.733406282
2017-03-01,Importations,Toutes les frontières,-1.156148558
2017-04-01,Importations,Toutes les frontières,-0.46809911
2017-05-01,Importations,Toutes les frontières,-0.5311409
2017-06-01,Importations,Toutes les frontières,-1.118372303
2017-07-01,Importations,Toutes les frontières,-0.9269838665
2017-08-01,Importations,Toutes les frontières,-0.76684365
2017-09-01,Importations,Toutes les frontières,-0.9149558045
2017-10-01,Importations,Toutes les frontières,-2.7434736435
2017-11-01,Importations,Toutes les frontières,-4.3872306625
2017-12-01,Importations,Toutes les frontières,-3.9512742705
2018-01-01,Importations,Toutes les frontières,-0.92556805
2018-02-01,Importations,Toutes les frontières,-2.9682441215
2018-03-01,Importations,Toutes les frontières,-2.504481675
2018-04-01,Importations,Toutes les frontières,-0.52500945
2018-05-01,Importations,Toutes les frontières,-0.31078725
2018-06-01,Importations,Toutes les frontières,-0.3215156
2018-07-01,Importations,Toutes les frontières,-0.51868365
2018-08-01,Importations,Toutes les frontières,-0.9110753
2018-09-01,Importations,Toutes les frontières,-0.544923109
2018-10-01,Importations,Toutes les frontières,-0.962570071
2018-11-01,Importations,Toutes les frontières,-1.971062088
2018-12-01,Importations,Toutes les frontières,-1.4056197675
2019-01-01,Importations,Toutes les frontières,-3.496685996
2019-02-01,Importations,Toutes les frontières,-1.42154937
2019-03-01,Importations,Toutes les frontières,-1.07653889
2019-04-01,Importations,Toutes les frontières,-0.8569327
2019-05-01,Importations,Toutes les frontières,-0.13114023
2019-06-01,Importations,Toutes les frontières,-0.1193063
2019-07-01,Importations,Toutes les frontières,-0.4867078475
2019-08-01,Importations,Toutes les frontières,-0.315001
2019-09-01,Importations,Toutes les frontières,-0.6684508525
2019-10-01,Importations,Toutes les frontières,-1.1063434935
2019-11-01,Importations,Toutes les frontières,-2.8330619865
2019-12-01,Importations,Toutes les frontières,-2.3988607125
2020-01-01,Importations,Toutes les frontières,-1.752901981
2020-02-01,Importations,Toutes les frontières,-0.75275065
2020-03-01,Importations,Toutes les frontières,-1.0639175
2020-04-01,Importations,Toutes les frontières,-0.65349605
2020-05-01,Importations,Toutes les frontières,-0.3938083
2020-06-01,Importations,Toutes les frontières,-1.0085432
2020-07-01,Importations,Toutes les frontières,-2.0635793715
2020-08-01,Importations,Toutes les frontières,-1.68645395
2020-09-01,Importations,Toutes les frontières,-2.9452257
2020-10-01,Importations,Toutes les frontières,-1.85226322
2020-11-01,Importations,Toutes les frontières,-1.65887041
2020-12-01,Importations,Toutes les frontières,-3.008959125
2021-01-01,Importations,Toutes les frontières,-3.558162585
2021-02-01,Importations,Toutes les frontières,-2.33719815
2021-03-01,Importations,Toutes les frontières,-2.66335725
2021-04-01,Importations,Toutes les frontières,-3.077096835
2021-05-01,Importations,Toutes les frontières,-1.20167085
2021-06-01,Importations,Toutes les frontières,-0.6161678
2021-07-01,Importations,Toutes les frontières,-0.5970393
2021-08-01,Importations,Toutes les frontières,-0.3161921
2021-09-01,Importations,Toutes les frontières,-0.6866087
2021-10-01,Importations,Toutes les frontières,-1.6963854
2021-11-01,Importations,Toutes les frontières,-4.51665185
2021-12-01,Importations,Toutes les frontières,-5.09792745
2022-01-01,Importations,Toutes les frontières,-4.70042975
2022-02-01,Importations,Toutes les frontières,-3.4039167
2022-03-01,Importations,Toutes les frontières,-4.5323867
2022-04-01,Importations,Toutes les frontières,-3.960374385
2022-05-01,Importations,Toutes les frontières,-3.3394831
2022-06-01,Importations,Toutes les frontières,-4.026247285
2022-07-01,Importations,Toutes les frontières,-5.7874299
2022-08-01,Importations,Toutes les frontières,-5.24123254
2022-09-01,Importations,Toutes les frontières,-6.00078503
2022-10-01,Importations,Toutes les frontières,-4.5600413
2022-11-01,Importations,Toutes les frontières,-5.693201
2022-12-01,Importations,Toutes les frontières,-5.771407325
2023-01-01,Importations,Toutes les frontières,-4.397867675
2023-02-01,Importations,Toutes les frontières,-4.3833743
2023-03-01,Importations,Toutes les frontières,-3.78468085
2023-04-01,Importations,Toutes les frontières,-2.384820565
2023-05-01,Importations,Toutes les frontières,-0.9470663
2023-06-01,Importations,Toutes les frontières,-0.94789115
2023-07-01,Importations,Toutes les frontières,-1.49103834
2023-08-01,Importations,Toutes les frontières,-1.10914015
2023-09-01,Importations,Toutes les frontières,-0.67835585
2023-10-01,Importations,Toutes les frontières,-0.98088605
2023-11-01,Importations,Toutes les frontières,-1.5425502
2023-12-01,Importations,Toutes les frontières,-1.9036226
2024-01-01,Importations,Toutes les frontières,-1.9317076
2024-02-01,Importations,Toutes les frontières,-1.81113655
2024-03-01,Importations,Toutes les frontières,-1.3456113
2024-04-01,Importations,Toutes les frontières,-1.4515524
2024-05-01,Importations,Toutes les frontières,-0.69787255
2024-06-01,Importations,Toutes les frontières,-0.5356336
2024-07-01,Importations,Toutes les frontières,-0.67403323
2024-08-01,Importations,Toutes les frontières,-0.62688096
2024-09-01,Importations,Toutes les frontières,-0.38177806
2024-10-01,Importations,Toutes les frontières,-0.47354516
2024-11-01,Importations,Toutes les frontières,-0.657633235
2024-12-01,Importations,Toutes les frontières,-1.63330497
2025-01-01,Importations,Toutes les frontières,-1.72566305
2025-02-01,Importations,Toutes les frontières,-1.7400110275
2025-03-01,Importations,Toutes les frontières,-1.85132387
2025-04-01,Importations,Toutes les frontières,-1.3485769375
2025-05-01,Importations,Toutes les frontières,-1.0024879475
2025-06-01,Importations,Toutes les frontières,-0.59377439
2025-07-01,Importations,Toutes les frontières,-0.4614143425
2025-08-01,Importations,Toutes les frontières,-0.4978160025
2025-09-01,Importations,Toutes les frontières,-0.3865054475
2005-01-01,Solde,Toutes les frontières,4.723904
2005-02-01,Solde,Toutes les frontières,2.7484875
2005-03-01,Solde,Toutes les frontières,3.682684
2005-04-01,Solde,Toutes les frontières,4.344327
2005-05-01,Solde,Toutes les frontières,6.5332495
2005-06-01,Solde,Toutes les frontières,5.7394155
2005-07-01,Solde,Toutes les frontières,4.442967
2005-08-01,Solde,Toutes les frontières,6.635993
2005-09-01,Solde,Toutes les frontières,5.5711285
2005-10-01,Solde,Toutes les frontières,5.746938
2005-11-01,Solde,Toutes les frontières,5.279617
2005-12-01,Solde,Toutes les frontières,3.139246
2006-01-01,Solde,Toutes les frontières,2.6516925
2006-02-01,Solde,Toutes les frontières,0.832521
2006-03-01,Solde,Toutes les frontières,2.455598
2006-04-01,Solde,Toutes les frontières,7.084738
2006-05-01,Solde,Toutes les frontières,7.074089
2006-06-01,Solde,Toutes les frontières,5.7928675
2006-07-01,Solde,Toutes les frontières,4.8010665
2006-08-01,Solde,Toutes les frontières,6.9455645
2006-09-01,Solde,Toutes les frontières,6.865516
2006-10-01,Solde,Toutes les frontières,7.2026555
2006-11-01,Solde,Toutes les frontières,6.359526
2006-12-01,Solde,Toutes les frontières,3.8199665
2007-01-01,Solde,Toutes les frontières,4.715406
2007-02-01,Solde,Toutes les frontières,5.037048
2007-03-01,Solde,Toutes les frontières,5.483505
2007-04-01,Solde,Toutes les frontières,4.520375
2007-05-01,Solde,Toutes les frontières,5.516222
2007-06-01,Solde,Toutes les frontières,6.6207765
2007-07-01,Solde,Toutes les frontières,5.5726625
2007-08-01,Solde,Toutes les frontières,6.8933535
2007-09-01,Solde,Toutes les frontières,5.1332495
2007-10-01,Solde,Toutes les frontières,3.8447145135
2007-11-01,Solde,Toutes les frontières,0.5279832405
2007-12-01,Solde,Toutes les frontières,1.5563825595
2008-01-01,Solde,Toutes les frontières,4.17355664
2008-02-01,Solde,Toutes les frontières,4.193812615
2008-03-01,Solde,Toutes les frontières,2.935888678
2008-04-01,Solde,Toutes les frontières,3.6548919965
2008-05-01,Solde,Toutes les frontières,5.6783845025
2008-06-01,Solde,Toutes les frontières,5.0552302185
2008-07-01,Solde,Toutes les frontières,4.626613345
2008-08-01,Solde,Toutes les frontières,5.4047636285
2008-09-01,Solde,Toutes les frontières,3.5365833885
2008-10-01,Solde,Toutes les frontières,1.363365316
2008-11-01,Solde,Toutes les frontières,3.2952393985
2008-12-01,Solde,Toutes les frontières,2.748002323
2009-01-01,Solde,Toutes les frontières,2.595361227
2009-02-01,Solde,Toutes les frontières,3.2273396905
2009-03-01,Solde,Toutes les frontières,4.3757056335
2009-04-01,Solde,Toutes les frontières,2.714139086
2009-05-01,Solde,Toutes les frontières,4.438578767
2009-06-01,Solde,Toutes les frontières,1.846352205
2009-07-01,Solde,Toutes les frontières,1.243394974
2009-08-01,Solde,Toutes les frontières,1.980940372
2009-09-01,Solde,Toutes les frontières,1.1731327075
2009-10-01,Solde,Toutes les frontières,-0.5349819925
2009-11-01,Solde,Toutes les frontières,0.986214
2009-12-01,Solde,Toutes les frontières,0.7061055
2010-01-01,Solde,Toutes les frontières,-0.4892494885
2010-02-01,Solde,Toutes les frontières,1.008161504
2010-03-01,Solde,Toutes les frontières,2.04408006
2010-04-01,Solde,Toutes les frontières,2.4847754985
2010-05-01,Solde,Toutes les frontières,2.0754144935
2010-06-01,Solde,Toutes les frontières,5.187656995
2010-07-01,Solde,Toutes les frontières,4.489218
2010-08-01,Solde,Toutes les frontières,5.7966245
2010-09-01,Solde,Toutes les frontières,3.5110789135
2010-10-01,Solde,Toutes les frontières,0.4504169935
2010-11-01,Solde,Toutes les frontières,2.212464999
2010-12-01,Solde,Toutes les frontières,0.685202033
2011-01-01,Solde,Toutes les frontières,3.5830196115
2011-02-01,Solde,Toutes les frontières,3.7954548275
2011-03-01,Solde,Toutes les frontières,4.5226685095
2011-04-01,Solde,Toutes les frontières,4.984954308
2011-05-01,Solde,Toutes les frontières,5.2574565655
2011-06-01,Solde,Toutes les frontières,5.9684199715
2011-07-01,Solde,Toutes les frontières,6.058048554
2011-08-01,Solde,Toutes les frontières,5.211912312
2011-09-01,Solde,Toutes les frontières,4.141699361
2011-10-01,Solde,Toutes les frontières,3.7194885925
2011-11-01,Solde,Toutes les frontières,3.756233925
2011-12-01,Solde,Toutes les frontières,4.732299147
2012-01-01,Solde,Toutes les frontières,5.371155673
2012-02-01,Solde,Toutes les frontières,-0.7158400315
2012-03-01,Solde,Toutes les frontières,4.888601254
2012-04-01,Solde,Toutes les frontières,3.447413663
2012-05-01,Solde,Toutes les frontières,4.4256658965
2012-06-01,Solde,Toutes les frontières,3.648195667
2012-07-01,Solde,Toutes les frontières,3.216421998
2012-08-01,Solde,Toutes les frontières,3.561313036
2012-09-01,Solde,Toutes les frontières,4.0547176035
2012-10-01,Solde,Toutes les frontières,3.6257980935
2012-11-01,Solde,Toutes les frontières,4.355267326
2012-12-01,Solde,Toutes les frontières,4.3674377255
2013-01-01,Solde,Toutes les frontières,3.484509824
2013-02-01,Solde,Toutes les frontières,2.1322602485
2013-03-01,Solde,Toutes les frontières,1.7336773405
2013-04-01,Solde,Toutes les frontières,3.2114943675
2013-05-01,Solde,Toutes les frontières,5.722073404
2013-06-01,Solde,Toutes les frontières,5.6274154645
2013-07-01,Solde,Toutes les frontières,5.453024102
2013-08-01,Solde,Toutes les frontières,6.171314502
2013-09-01,Solde,Toutes les frontières,4.705671008
2013-10-01,Solde,Toutes les frontières,3.873459358
2013-11-01,Solde,Toutes les frontières,2.381282477
2013-12-01,Solde,Toutes les frontières,2.6539400055
2014-01-01,Solde,Toutes les frontières,5.6796266145
2014-02-01,Solde,Toutes les frontières,4.1382346
2014-03-01,Solde,Toutes les frontières,4.354654
2014-04-01,Solde,Toutes les frontières,3.82189008
2014-05-01,Solde,Toutes les frontières,6.2550004
2014-06-01,Solde,Toutes les frontières,5.9675686
2014-07-01,Solde,Toutes les frontières,7.9283878
2014-08-01,Solde,Toutes les frontières,7.6066285
2014-09-01,Solde,Toutes les frontières,5.1215756155
2014-10-01,Solde,Toutes les frontières,4.108243156
2014-11-01,Solde,Toutes les frontières,5.573531912
2014-12-01,Solde,Toutes les frontières,4.5351343175
2015-01-01,Solde,Toutes les frontières,4.9226204145
2015-02-01,Solde,Toutes les frontières,2.8072098535
2015-03-01,Solde,Toutes les frontières,4.1038345355
2015-04-01,Solde,Toutes les frontières,3.8965131375
2015-05-01,Solde,Toutes les frontières,5.7824949625
2015-06-01,Solde,Toutes les frontières,5.8650830665
2015-07-01,Solde,Toutes les frontières,6.0557139295
2015-08-01,Solde,Toutes les frontières,6.6864292355
2015-09-01,Solde,Toutes les frontières,5.0057613115
2015-10-01,Solde,Toutes les frontières,4.693080804
2015-11-01,Solde,Toutes les frontières,5.7366538325
2015-12-01,Solde,Toutes les frontières,6.143242573
2016-01-01,Solde,Toutes les frontières,4.87656189
2016-02-01,Solde,Toutes les frontières,4.759483128
2016-03-01,Solde,Toutes les frontières,4.026468609
2016-04-01,Solde,Toutes les frontières,3.503517778
2016-05-01,Solde,Toutes les frontières,5.025697719
2016-06-01,Solde,Toutes les frontières,6.3896638285
2016-07-01,Solde,Toutes les frontières,4.0331836365
2016-08-01,Solde,Toutes les frontières,3.2123095245
2016-09-01,Solde,Toutes les frontières,2.5082845395
2016-10-01,Solde,Toutes les frontières,0.522364758
2016-11-01,Solde,Toutes les frontières,0.4130698485
2016-12-01,Solde,Toutes les frontières,-0.1258912125
2017-01-01,Solde,Toutes les frontières,-0.9508838245
2017-02-01,Solde,Toutes les frontières,3.4183209065
2017-03-01,Solde,Toutes les frontières,6.2490928705
2017-04-01,Solde,Toutes les frontières,5.175712919
2017-05-01,Solde,Toutes les frontières,5.700353337
2017-06-01,Solde,Toutes les frontières,3.2466940535
